moh_area,week,cases,avg_temperature_mean,avg_temperature_max,avg_temperature_min,avg_precipitation_sum,avg_relative_humidity_mean
MOH-Chilaw,81,0,28.05327,29.71428,26.77143,1.3,81.71746
MOH-Chilaw,82,0,26.95625,28.50714,25.83571,7.014286,84.07922
MOH-Chilaw,83,5,26.72649,28.69286,25.24286,3.414286,84.39077
MOH-Chilaw,84,1,26.98125,29.07857,25.34286,2.385714,85.03851
MOH-Chilaw,85,0,26.89881,28.87143,25.34286,3.571429,82.73643
MOH-Chilaw,86,0,27.24434,29.03572,25.67857,3.9,81.0931
MOH-Chilaw,87,2,27.52292,29.94286,25.75,2.628571,81.78844
MOH-Chilaw,88,0,27.39434,29.35,25.82143,4.771428,81.68422
MOH-Chilaw,89,0,27.44524,29.71428,25.68571,2.614286,81.86421
MOH-Chilaw,90,0,27.83958,30.07143,26.07143,4.614286,79.22594
MOH-Chilaw,91,0,26.96339,29.09286,24.20714,9.400001,82.67896
MOH-Chilaw,92,0,27.26399,29.07857,25.52143,11.62857,81.84064
MOH-Chilaw,93,2,27.37173,29.88571,25.24286,2.4,82.49666
MOH-Chilaw,94,0,27.38839,30.67857,24.69286,3.9,79.20077
MOH-Chilaw,95,0,25.62589,29,23.58571,34.54286,90.8735
MOH-Chilaw,96,3,26.71488,28.71428,25.15,12.24286,84.97316
MOH-Chilaw,97,0,27.61042,30.14286,25.27857,0.685714,80.30294
MOH-Chilaw,98,1,26.33095,29.45714,23.67143,5.085714,85.56481
MOH-Chilaw,99,1,25.60119,29.45714,23.29286,13.91429,87.71328
MOH-Chilaw,100,0,25.29702,28.88571,23.40714,16.14286,91.18312
MOH-Chilaw,101,2,24.63661,26.91429,22.69286,51.92858,87.87019
MOH-Chilaw,102,1,25.74077,29.75,23.17143,5.314286,85.81532
MOH-Chilaw,103,0,25.05863,28.6,22.88571,5.585714,87.77223
MOH-Chilaw,104,3,25.35893,28.69286,22.72143,3.671429,82.73914
MOH-Chilaw,105,1,25.48482,29.20714,22.58571,0.871429,82.90704
MOH-Chilaw,106,0,25.38125,28.45,22.95,7.900001,88.83139
MOH-D1-CMC,1,22,25.89404869,29.62143,23.38571,9.757143,89.11958
MOH-D1-CMC,2,47,25.93630981,29.69286,23.33571,5.028572,83.76473
MOH-D1-CMC,3,39,25.34970093,29.60714,21.92857,3.028572,84.99807
MOH-D1-CMC,4,29,26.54702568,31.72857,22.39286,0.142857,77.13362
MOH-D1-CMC,5,27,26.49464226,30.39286,23.57143,2.914286,84.30061
MOH-D1-CMC,6,18,26.63601303,31.55714,22.35714,0.5,76.20955
MOH-D1-CMC,7,17,28.02142715,33.35714,24.44286,2.757143,74.68059
MOH-D1-CMC,8,19,27.84285545,31.9,24.01429,0.471429,79.04631
MOH-D1-CMC,9,10,28.74047661,33.95,24.71428,0.857143,71.07277
MOH-D1-CMC,10,8,27.71785545,31.70714,23.63571,0.371428,77.15244
MOH-D1-CMC,11,7,28.23898697,31.98571,24.2,0.328571,75.91158
MOH-D1-CMC,12,9,27.92559433,31.94286,24.59286,5.314285,78.40529
MOH-D1-CMC,13,5,28.20863152,32.13572,24.53572,5.142857,79.85688
MOH-D1-CMC,14,6,28.47648811,32.37857,25.11429,2.685714,79.35571
MOH-D1-CMC,15,4,28.11547852,32.31429,24.84286,9.771429,81.55849
MOH-D1-CMC,16,6,27.90267754,31.30714,25.1,6.457143,85.40068
MOH-D1-CMC,17,5,28.21815491,31.72143,25.07857,3.785714,84.63051
MOH-D1-CMC,18,3,28.66458511,32.07857,25.87857,4.085714,84.02345
MOH-D1-CMC,19,2,28.12470055,31.67857,25.52143,14.52857,85.10864
MOH-D1-CMC,20,13,27.0580349,29.92857,24.86429,22.71428,88.7676
MOH-D1-CMC,21,5,27.2901783,28.90714,25.89286,33.85714,86.43856
MOH-D1-CMC,22,1,27.11458206,29.24286,25.32143,31.27143,88.73989
MOH-D1-CMC,23,6,27.15476036,29.42857,24.99286,6.557143,85.28246
MOH-D1-CMC,24,15,27.50595284,29.63571,25.34286,7,84.22106
MOH-D1-CMC,25,15,26.91845322,29.19286,25.12857,13.44286,85.87895
MOH-D1-CMC,26,12,26.92113113,28.92857,25.10714,13.71429,86.1524
MOH-D1-CMC,27,17,26.82023811,28.71428,25.15,9.800001,86.99426
MOH-D1-CMC,28,9,27.17827415,28.95714,25.35,8.842857,83.95846
MOH-D1-CMC,29,9,27.2767849,28.96428,25.69286,10.32857,85.30619
MOH-D1-CMC,30,12,27.59255981,29.45,25.78572,5.871428,84.99373
MOH-D1-CMC,31,15,26.85178566,28.97143,24.70714,13.34286,86.35462
MOH-D1-CMC,32,15,27.08214378,28.73571,25.32143,7.557142,83.9082
MOH-D1-CMC,33,16,26.33511925,28.42857,24.65714,21.15714,88.25752
MOH-D1-CMC,34,19,26.47619247,28.51429,24.74286,8.4,85.93921
MOH-D1-CMC,35,12,26.81785774,28.67143,25.16429,11.44286,82.93846
MOH-D1-CMC,36,12,27.19553566,28.97143,25.57857,14.71428,83.3488
MOH-D1-CMC,37,9,26.95654678,28.9,24.69286,10.18571,84.94672
MOH-D1-CMC,38,6,27.33720207,29.4,24.98571,6.2,81.92356
MOH-D1-CMC,39,11,26.9151783,29.58571,24.78572,7.471428,85.31822
MOH-D1-CMC,40,12,27.01726151,29.72857,24.74286,3.814286,84.95504
MOH-D1-CMC,41,10,25.64315605,27.92857,24.07143,30.08571,89.46399
MOH-D1-CMC,42,8,26.4910717,28.64286,24.67143,9.642858,86.0433
MOH-D1-CMC,43,10,25.87321472,28.27857,24.07857,12.97143,89.16264
MOH-D1-CMC,44,6,26.10446358,28.72857,23.90714,8.142858,88.65826
MOH-D1-CMC,45,6,25.84077454,29.23571,23.04286,8.385714,86.76837
MOH-D1-CMC,46,11,26.30595207,29.80714,23.65,5.471428,86.62946
MOH-D1-CMC,47,20,25.52053452,29.44286,23.31429,13.04286,89.83663
MOH-D1-CMC,48,19,25.84583473,27.81429,24.27857,19.8,84.87255
MOH-D1-CMC,49,8,26.94285583,30.51429,24.01429,2.471429,79.21709
MOH-D1-CMC,50,10,26.5574379,30.28572,23.69286,6.085715,81.01652
MOH-D1-CMC,51,8,26.17321587,28.93571,24.01429,5.142857,87.01719
MOH-D1-CMC,52,30,26.9425602,30.99286,22.96428,2.357143,75.95226
MOH-D1-CMC,53,3,26.01666451,30.85,23.625,8.049999,86.46556
MOH-D1-CMC,54,20,25.76816,29.71428,22.80714,4.514286,80.21452
MOH-D1-CMC,55,19,26.14316,30.80714,23.07857,10.07143,81.6689
MOH-D1-CMC,56,30,25.36042,28.51429,23.35,14.11428,86.73645
MOH-D1-CMC,57,14,25.275,29.11429,22.73571,6.5,85.2783
MOH-D1-CMC,58,19,25.84048,29.99286,22.50714,4.814286,84.54362
MOH-D1-CMC,59,19,27.42619,32.91428,22.83571,0.257143,68.06388
MOH-D1-CMC,60,14,27.85327,32.17857,23.77857,0.371429,72.5192
MOH-D1-CMC,61,12,27.86012,32.70714,23.72143,1.914286,72.81032
MOH-D1-CMC,62,7,26.21667,30.95714,23.74286,12.7,85.76908
MOH-D1-CMC,63,15,27.21935,31.05,23.45,2.114286,78.25645
MOH-D1-CMC,64,8,26.95328,30.92143,23.69286,3.514286,82.36201
MOH-D1-CMC,65,9,27.38155,31.7,23.96428,2.514286,81.12885
MOH-D1-CMC,66,13,28.46607,32.49286,24.74286,1.328571,71.70351
MOH-D1-CMC,67,13,26.88869,30.69286,24.22143,7.971428,84.23265
MOH-D1-CMC,68,8,26.71845,29.27143,24.77857,7.785714,86.69743
MOH-D1-CMC,69,9,28.30893,31.56429,25.17143,2.142857,78.57948
MOH-D1-CMC,70,13,27.66607,31.17143,24.86429,5.228571,81.40116
MOH-D1-CMC,71,26,27.69702,30.83571,25.20714,5.071429,83.00077
MOH-D1-CMC,72,19,27.92679,30.93571,24.99286,5.728571,81.49461
MOH-D1-CMC,73,21,27.57827,30.03572,25.2,10.11429,83.27373
MOH-D1-CMC,74,13,27.65893,29.64286,25.6,13.52857,84.82812
MOH-D1-CMC,75,6,27.97649,29.72143,26.32143,8.771428,82.64433
MOH-D1-CMC,76,13,27.64435,29.56429,25.76429,6.057143,82.38861
MOH-D1-CMC,77,9,26.4625,28.27857,24.95,23.12857,86.01383
MOH-D1-CMC,78,1,27.34494,29.2,25.46428,4.157143,84.19773
MOH-D1-CMC,79,11,27.04911,29.00714,25.21428,8.242857,84.91284
MOH-D1-CMC,80,16,27.86339,29.64286,25.69286,3.328572,81.09917
MOH-D1-CMC,81,12,27.90149,29.64286,25.88571,7.857143,80.00987
MOH-D1-CMC,82,17,26.58482,28.07143,25.42143,17.85714,85.18768
MOH-D1-CMC,83,8,26.4747,28.45,24.70714,7.785715,85.75166
MOH-D1-CMC,84,22,26.57947,28.23572,25.14286,6.457143,86.18491
MOH-D1-CMC,85,7,26.56816,28.35714,25.02857,3.542857,84.2196
MOH-D1-CMC,86,4,26.75327,28.66429,24.71428,4.471428,83.62403
MOH-D1-CMC,87,1,27.23482,29.59286,24.99286,1.785714,82.16289
MOH-D1-CMC,88,4,26.92232,28.72143,25.12143,10.18571,83.06065
MOH-D1-CMC,89,2,27.03661,29.02143,25.01429,3.557143,83.04646
MOH-D1-CMC,90,2,27.63214,29.85,25.72143,4.957143,79.16819
MOH-D1-CMC,91,4,26.17797,28.49286,23.75714,15.1,86.17181
MOH-D1-CMC,92,4,26.73036,28.51429,24.87143,10.85714,83.79613
MOH-D1-CMC,93,2,27.12441,29.5,24.76429,2.757143,83.15247
MOH-D1-CMC,94,9,27.44702,31.06429,24.45714,2.142857,77.79443
MOH-D1-CMC,95,12,25.60238,28.40714,23.78572,24.25714,89.88136
MOH-D1-CMC,96,13,26.76964,28.95714,24.82143,7.257143,83.69918
MOH-D1-CMC,97,8,28.03125,30.74286,25.27857,0.628571,75.94558
MOH-D1-CMC,98,21,26.36934,29.27857,23.81429,9.928572,83.68181
MOH-D1-CMC,99,18,25.85506,30.03572,23.63571,8.728571,86.57728
MOH-D1-CMC,100,18,25.57619,29.35,23.26429,10.24286,88.54319
MOH-D1-CMC,101,16,25.1131,27.26429,22.93571,50.47143,85.92535
MOH-D1-CMC,102,7,25.92678,30.07143,23.27857,7.399999,84.88051
MOH-D1-CMC,103,19,25.61399,29.58571,23.16429,4.185714,84.92042
MOH-D1-CMC,104,12,26.04643,30.09286,23.32143,4.142857,80.65746
MOH-D1-CMC,105,24,26.97887,31.72857,23.24286,1.1,72.74786
MOH-D1-CMC,106,5,26.53542,29.8,23.9,2.5,79.61057
MOH-D2A-CMC,1,15,25.82255,29.54993,23.31421,9.757143,89.11433
MOH-D2A-CMC,2,42,25.86481,29.62136,23.26421,5.028572,83.75718
MOH-D2A-CMC,3,34,25.2782,29.53564,21.85707,3.028572,84.99109
MOH-D2A-CMC,4,25,26.47552,31.65707,22.32136,0.142857,77.12363
MOH-D2A-CMC,5,22,26.42314,30.32136,23.49993,2.914286,84.29324
MOH-D2A-CMC,6,18,26.56451,31.48564,22.28564,0.5,76.19917
MOH-D2A-CMC,7,20,27.94993,33.28564,24.37136,2.757143,74.66959
MOH-D2A-CMC,8,7,27.77136,31.8285,23.94278,0.471429,79.03696
MOH-D2A-CMC,9,9,28.66898,33.8785,24.64279,0.857143,71.06075
MOH-D2A-CMC,10,7,27.64636,31.63564,23.56421,0.371428,77.14233
MOH-D2A-CMC,11,7,28.16749,31.91422,24.1285,0.328571,75.90096
MOH-D2A-CMC,12,7,27.85409,31.87136,24.52136,5.314285,78.39575
MOH-D2A-CMC,13,3,28.13713,32.06421,24.46421,5.142857,79.84784
MOH-D2A-CMC,14,4,28.40499,32.30707,25.04279,2.685714,79.34644
MOH-D2A-CMC,15,3,28.04398,32.24279,24.77136,9.771429,81.55027
MOH-D2A-CMC,16,5,27.83118,31.23564,25.0285,6.457143,85.39378
MOH-D2A-CMC,17,4,28.14666,31.64993,25.00707,3.785714,84.62331
MOH-D2A-CMC,18,3,28.59308,32.00707,25.80707,4.085714,84.01598
MOH-D2A-CMC,19,2,28.0532,31.60707,25.44993,14.52857,85.10162
MOH-D2A-CMC,20,12,26.98654,29.85707,24.79279,22.71428,88.76217
MOH-D2A-CMC,21,9,27.21868,28.83564,25.82136,33.85714,86.43194
MOH-D2A-CMC,22,6,27.04308,29.17136,25.24993,31.27143,88.73435
MOH-D2A-CMC,23,13,27.08326,29.35707,24.92136,6.557143,85.27534
MOH-D2A-CMC,24,5,27.43445,29.56421,25.27136,7,84.21345
MOH-D2A-CMC,25,36,26.84695,29.12136,25.05707,13.44286,85.87209
MOH-D2A-CMC,26,20,26.84963,28.85707,25.03564,13.71429,86.14565
MOH-D2A-CMC,27,13,26.74874,28.64279,25.0785,9.800001,86.9879
MOH-D2A-CMC,28,11,27.10677,28.88564,25.2785,8.842857,83.95074
MOH-D2A-CMC,29,21,27.20529,28.89279,25.62136,10.32857,85.29906
MOH-D2A-CMC,30,16,27.52106,29.3785,25.71421,5.871428,84.98647
MOH-D2A-CMC,31,16,26.78028,28.89993,24.63564,13.34286,86.34797
MOH-D2A-CMC,32,8,27.01064,28.66421,25.24993,7.557142,83.90043
MOH-D2A-CMC,33,14,26.26362,28.35707,24.58564,21.15714,88.25173
MOH-D2A-CMC,34,10,26.40469,28.44279,24.67136,8.4,85.93239
MOH-D2A-CMC,35,14,26.74636,28.59993,25.09278,11.44286,82.93034
MOH-D2A-CMC,36,2,27.12403,28.89993,25.50707,14.71428,83.34082
MOH-D2A-CMC,37,12,26.88505,28.8285,24.62136,10.18571,84.93944
MOH-D2A-CMC,38,6,27.2657,29.3285,24.91421,6.2,81.915
MOH-D2A-CMC,39,12,26.84368,29.51421,24.71421,7.471428,85.31117
MOH-D2A-CMC,40,13,26.94576,29.65707,24.67136,3.814286,84.94783
MOH-D2A-CMC,41,14,25.57166,27.85707,23.99993,30.08571,89.45876
MOH-D2A-CMC,42,8,26.41957,28.57136,24.59993,9.642858,86.03656
MOH-D2A-CMC,43,13,25.80171,28.20707,24.00707,12.97143,89.15733
MOH-D2A-CMC,44,12,26.03296,28.65707,23.83564,8.142858,88.6527
MOH-D2A-CMC,45,22,25.76927,29.16421,22.97136,8.385714,86.76205
MOH-D2A-CMC,46,16,26.23445,29.73564,23.5785,5.471428,86.62309
MOH-D2A-CMC,47,35,25.44903,29.37136,23.24278,13.04286,89.83168
MOH-D2A-CMC,48,15,25.77433,27.74278,24.20707,19.8,84.86538
MOH-D2A-CMC,49,26,26.87136,30.44278,23.94278,2.471429,79.20779
MOH-D2A-CMC,50,19,26.48594,30.21421,23.62136,6.085715,81.00799
MOH-D2A-CMC,51,6,26.10172,28.86421,23.94278,5.142857,87.01091
MOH-D2A-CMC,52,23,26.87106,30.92136,22.89279,2.357143,75.94189
MOH-D2A-CMC,53,6,25.94517,30.7785,23.5535,8.049999,86.4592
MOH-D2A-CMC,54,21,25.69665,29.64279,22.73564,4.514286,80.20557
MOH-D2A-CMC,55,45,26.07165,30.73564,23.00707,10.07143,81.66074
MOH-D2A-CMC,56,27,25.28892,28.44278,23.2785,14.11428,86.73016
MOH-D2A-CMC,57,30,25.2035,29.04279,22.66421,6.5,85.27136
MOH-D2A-CMC,58,27,25.76898,29.92136,22.43564,4.814286,84.53643
MOH-D2A-CMC,59,23,27.35469,32.84278,22.76421,0.257143,68.05108
MOH-D2A-CMC,60,24,27.78177,32.10707,23.70707,0.371429,72.50758
MOH-D2A-CMC,61,16,27.78862,32.63564,23.64993,1.914286,72.79897
MOH-D2A-CMC,62,13,26.14517,30.88564,23.67136,12.7,85.76244
MOH-D2A-CMC,63,28,27.14784,30.9785,23.3785,2.114286,78.24705
MOH-D2A-CMC,64,15,26.88177,30.84993,23.62136,3.514286,82.35409
MOH-D2A-CMC,65,11,27.31005,31.6285,23.89279,2.514286,81.12038
MOH-D2A-CMC,66,20,28.39457,32.42136,24.67136,1.328571,71.69152
MOH-D2A-CMC,67,14,26.81719,30.62136,24.14993,7.971428,84.22532
MOH-D2A-CMC,68,16,26.64695,29.19993,24.70707,7.785714,86.69103
MOH-D2A-CMC,69,18,28.23743,31.49278,25.09993,2.142857,78.56994
MOH-D2A-CMC,70,20,27.59457,31.09993,24.79279,5.228571,81.39266
MOH-D2A-CMC,71,18,27.62552,30.76422,25.13564,5.071429,82.99286
MOH-D2A-CMC,72,13,27.85529,30.86421,24.92136,5.728571,81.48612
MOH-D2A-CMC,73,23,27.50677,29.96421,25.1285,10.11429,83.26588
MOH-D2A-CMC,74,13,27.58743,29.57136,25.5285,13.52857,84.82082
MOH-D2A-CMC,75,14,27.90499,29.64993,26.24993,8.771428,82.63605
MOH-D2A-CMC,76,6,27.57285,29.49278,25.69278,6.057143,82.38035
MOH-D2A-CMC,77,8,26.391,28.20707,24.8785,23.12857,86.00701
MOH-D2A-CMC,78,1,27.27344,29.1285,25.39279,4.157143,84.19014
MOH-D2A-CMC,79,10,26.9776,28.93564,25.14279,8.242857,84.9056
MOH-D2A-CMC,80,11,27.79189,29.57136,25.62136,3.328572,81.09031
MOH-D2A-CMC,81,11,27.82999,29.57136,25.81421,7.857143,80.0005
MOH-D2A-CMC,82,9,26.51332,27.99993,25.34993,17.85714,85.18048
MOH-D2A-CMC,83,10,26.4032,28.3785,24.63564,7.785715,85.74475
MOH-D2A-CMC,84,27,26.50797,28.16422,25.07136,6.457143,86.17815
MOH-D2A-CMC,85,3,26.49665,28.28564,24.95707,3.542857,84.212
MOH-D2A-CMC,86,8,26.68177,28.59278,24.64279,4.471428,83.61617
MOH-D2A-CMC,87,5,27.16332,29.52136,24.92136,1.785714,82.15459
MOH-D2A-CMC,88,5,26.85082,28.64993,25.04993,10.18571,83.05255
MOH-D2A-CMC,89,2,26.96511,28.94993,24.94278,3.557143,83.03841
MOH-D2A-CMC,90,6,27.56064,29.7785,25.64993,4.957143,79.15858
MOH-D2A-CMC,91,12,26.10647,28.42136,23.68564,15.1,86.16512
MOH-D2A-CMC,92,14,26.65886,28.44278,24.79993,10.85714,83.78835
MOH-D2A-CMC,93,7,27.0529,29.4285,24.69278,2.757143,83.14453
MOH-D2A-CMC,94,4,27.37552,30.99278,24.38564,2.142857,77.78457
MOH-D2A-CMC,95,15,25.53088,28.33564,23.71421,24.25714,89.87642
MOH-D2A-CMC,96,8,26.69814,28.88564,24.74993,7.257143,83.69144
MOH-D2A-CMC,97,5,27.95975,30.67136,25.20707,0.628571,75.93488
MOH-D2A-CMC,98,10,26.29785,29.20707,23.74278,9.928572,83.67422
MOH-D2A-CMC,99,10,25.78356,29.96421,23.56421,8.728571,86.57093
MOH-D2A-CMC,100,5,25.50469,29.2785,23.19278,10.24286,88.5377
MOH-D2A-CMC,101,15,25.0416,27.19278,22.86421,50.47143,85.91858
MOH-D2A-CMC,102,11,25.85529,29.99993,23.20707,7.399999,84.87348
MOH-D2A-CMC,103,21,25.54249,29.51421,23.09278,4.185714,84.91328
MOH-D2A-CMC,104,19,25.97493,30.02136,23.24993,4.142857,80.64856
MOH-D2A-CMC,105,17,26.90737,31.65707,23.17136,1.1,72.73634
MOH-D2A-CMC,106,10,26.46392,29.7285,23.8285,2.5,79.60128
MOH-D2B-CMC,1,21,25.85505,29.58243,23.34671,9.757143,89.11672
MOH-D2B-CMC,2,33,25.89731,29.65386,23.29671,5.028572,83.76061
MOH-D2B-CMC,3,24,25.3107,29.56814,21.88957,3.028572,84.99426
MOH-D2B-CMC,4,34,26.50802,31.68957,22.35386,0.142857,77.12817
MOH-D2B-CMC,5,16,26.45564,30.35386,23.53243,2.914286,84.29659
MOH-D2B-CMC,6,8,26.59701,31.51814,22.31814,0.5,76.2039
MOH-D2B-CMC,7,14,27.98243,33.31814,24.40386,2.757143,74.6746
MOH-D2B-CMC,8,10,27.80385,31.861,23.97528,0.471429,79.04121
MOH-D2B-CMC,9,14,28.70148,33.911,24.67529,0.857143,71.06622
MOH-D2B-CMC,10,4,27.67886,31.66814,23.59671,0.371428,77.14693
MOH-D2B-CMC,11,6,28.19999,31.94671,24.161,0.328571,75.90578
MOH-D2B-CMC,12,9,27.88659,31.90386,24.55386,5.314285,78.40009
MOH-D2B-CMC,13,4,28.16963,32.09671,24.49672,5.142857,79.85194
MOH-D2B-CMC,14,4,28.43749,32.33957,25.07529,2.685714,79.35065
MOH-D2B-CMC,15,4,28.07648,32.27529,24.80386,9.771429,81.55401
MOH-D2B-CMC,16,4,27.86368,31.26814,25.061,6.457143,85.39691
MOH-D2B-CMC,17,10,28.17915,31.68243,25.03957,3.785714,84.62659
MOH-D2B-CMC,18,2,28.62558,32.03957,25.83957,4.085714,84.01939
MOH-D2B-CMC,19,1,28.0857,31.63957,25.48243,14.52857,85.1048
MOH-D2B-CMC,20,13,27.01903,29.88957,24.82529,22.71428,88.76463
MOH-D2B-CMC,21,13,27.25118,28.86814,25.85386,33.85714,86.43495
MOH-D2B-CMC,22,7,27.07558,29.20386,25.28243,31.27143,88.73687
MOH-D2B-CMC,23,10,27.11576,29.38957,24.95386,6.557143,85.27856
MOH-D2B-CMC,24,12,27.46695,29.59671,25.30386,7,84.21691
MOH-D2B-CMC,25,11,26.87945,29.15386,25.08957,13.44286,85.87521
MOH-D2B-CMC,26,14,26.88213,28.88957,25.06814,13.71429,86.14873
MOH-D2B-CMC,27,14,26.78124,28.67529,25.111,9.800001,86.99079
MOH-D2B-CMC,28,12,27.13927,28.91814,25.311,8.842857,83.95425
MOH-D2B-CMC,29,17,27.23779,28.92529,25.65386,10.32857,85.3023
MOH-D2B-CMC,30,11,27.55356,29.411,25.74672,5.871428,84.98977
MOH-D2B-CMC,31,8,26.81279,28.93243,24.66814,13.34286,86.351
MOH-D2B-CMC,32,7,27.04314,28.69671,25.28243,7.557142,83.90395
MOH-D2B-CMC,33,12,26.29612,28.38957,24.61814,21.15714,88.25437
MOH-D2B-CMC,34,10,26.43719,28.47529,24.70386,8.4,85.93549
MOH-D2B-CMC,35,9,26.77886,28.63243,25.12529,11.44286,82.93404
MOH-D2B-CMC,36,4,27.15654,28.93243,25.53957,14.71428,83.34444
MOH-D2B-CMC,37,12,26.91755,28.861,24.65386,10.18571,84.94275
MOH-D2B-CMC,38,6,27.2982,29.361,24.94671,6.2,81.91889
MOH-D2B-CMC,39,7,26.87618,29.54671,24.74672,7.471428,85.31438
MOH-D2B-CMC,40,6,26.97826,29.68957,24.70386,3.814286,84.95112
MOH-D2B-CMC,41,8,25.60415,27.88957,24.03243,30.08571,89.46114
MOH-D2B-CMC,42,9,26.45207,28.60386,24.63243,9.642858,86.03963
MOH-D2B-CMC,43,7,25.83421,28.23957,24.03957,12.97143,89.15974
MOH-D2B-CMC,44,11,26.06546,28.68957,23.86814,8.142858,88.65522
MOH-D2B-CMC,45,21,25.80177,29.19671,23.00386,8.385714,86.76492
MOH-D2B-CMC,46,16,26.26695,29.76814,23.611,5.471428,86.62598
MOH-D2B-CMC,47,15,25.48153,29.40386,23.27529,13.04286,89.83393
MOH-D2B-CMC,48,16,25.80683,27.77529,24.23957,19.8,84.86864
MOH-D2B-CMC,49,12,26.90386,30.47528,23.97528,2.471429,79.21202
MOH-D2B-CMC,50,8,26.51844,30.24672,23.65386,6.085715,81.01186
MOH-D2B-CMC,51,8,26.13421,28.89672,23.97528,5.142857,87.01377
MOH-D2B-CMC,52,27,26.90356,30.95386,22.92529,2.357143,75.9466
MOH-D2B-CMC,53,3,25.97766,30.811,23.586,8.049999,86.4621
MOH-D2B-CMC,54,19,25.72915,29.67529,22.76814,4.514286,80.20963
MOH-D2B-CMC,55,22,26.10416,30.76814,23.03957,10.07143,81.66444
MOH-D2B-CMC,56,17,25.32142,28.47528,23.311,14.11428,86.73302
MOH-D2B-CMC,57,21,25.236,29.07529,22.69671,6.5,85.27451
MOH-D2B-CMC,58,21,25.80147,29.95386,22.46814,4.814286,84.5397
MOH-D2B-CMC,59,17,27.38719,32.87529,22.79671,0.257143,68.0569
MOH-D2B-CMC,60,20,27.81427,32.13957,23.73957,0.371429,72.51287
MOH-D2B-CMC,61,21,27.82112,32.66814,23.68243,1.914286,72.80413
MOH-D2B-CMC,62,13,26.17767,30.91814,23.70386,12.7,85.76546
MOH-D2B-CMC,63,19,27.18034,31.011,23.411,2.114286,78.25133
MOH-D2B-CMC,64,15,26.91427,30.88243,23.65386,3.514286,82.35769
MOH-D2B-CMC,65,12,27.34255,31.661,23.92529,2.514286,81.12423
MOH-D2B-CMC,66,11,28.42707,32.45386,24.70386,1.328571,71.69698
MOH-D2B-CMC,67,15,26.84969,30.65386,24.18243,7.971428,84.22865
MOH-D2B-CMC,68,12,26.67945,29.23243,24.73957,7.785714,86.69393
MOH-D2B-CMC,69,8,28.26993,31.52529,25.13243,2.142857,78.57428
MOH-D2B-CMC,70,15,27.62707,31.13243,24.82529,5.228571,81.39652
MOH-D2B-CMC,71,35,27.65802,30.79671,25.16814,5.071429,82.99646
MOH-D2B-CMC,72,26,27.88779,30.89672,24.95386,5.728571,81.48999
MOH-D2B-CMC,73,16,27.53927,29.99672,25.161,10.11429,83.26945
MOH-D2B-CMC,74,17,27.61993,29.60386,25.561,13.52857,84.82413
MOH-D2B-CMC,75,9,27.93749,29.68243,26.28243,8.771428,82.63982
MOH-D2B-CMC,76,17,27.60534,29.52529,25.72528,6.057143,82.3841
MOH-D2B-CMC,77,3,26.4235,28.23957,24.911,23.12857,86.01011
MOH-D2B-CMC,78,4,27.30594,29.161,25.42529,4.157143,84.19359
MOH-D2B-CMC,79,12,27.01011,28.96814,25.17529,8.242857,84.90889
MOH-D2B-CMC,80,11,27.82439,29.60386,25.65386,3.328572,81.09435
MOH-D2B-CMC,81,8,27.86249,29.60386,25.84671,7.857143,80.00476
MOH-D2B-CMC,82,13,26.54582,28.03243,25.38243,17.85714,85.18375
MOH-D2B-CMC,83,12,26.4357,28.411,24.66814,7.785715,85.74789
MOH-D2B-CMC,84,15,26.54046,28.19672,25.10386,6.457143,86.18122
MOH-D2B-CMC,85,2,26.52915,28.31814,24.98957,3.542857,84.21545
MOH-D2B-CMC,86,4,26.71427,28.62529,24.67529,4.471428,83.61975
MOH-D2B-CMC,87,7,27.19582,29.55386,24.95386,1.785714,82.15836
MOH-D2B-CMC,88,6,26.88332,28.68243,25.08243,10.18571,83.05624
MOH-D2B-CMC,89,3,26.99761,28.98243,24.97528,3.557143,83.04206
MOH-D2B-CMC,90,3,27.59314,29.811,25.68243,4.957143,79.16296
MOH-D2B-CMC,91,5,26.13898,28.45386,23.71814,15.1,86.16816
MOH-D2B-CMC,92,5,26.69136,28.47528,24.83243,10.85714,83.79189
MOH-D2B-CMC,93,5,27.08541,29.461,24.72528,2.757143,83.14814
MOH-D2B-CMC,94,6,27.40802,31.02529,24.41814,2.142857,77.78905
MOH-D2B-CMC,95,9,25.56338,28.36814,23.74672,24.25714,89.87867
MOH-D2B-CMC,96,6,26.73064,28.91814,24.78243,7.257143,83.69496
MOH-D2B-CMC,97,6,27.99225,30.70386,25.23957,0.628571,75.93975
MOH-D2B-CMC,98,8,26.33035,29.23957,23.77529,9.928572,83.67767
MOH-D2B-CMC,99,7,25.81606,29.99672,23.59671,8.728571,86.57381
MOH-D2B-CMC,100,16,25.53719,29.311,23.22528,10.24286,88.5402
MOH-D2B-CMC,101,7,25.0741,27.22528,22.89672,50.47143,85.92165
MOH-D2B-CMC,102,27,25.88778,30.03243,23.23957,7.399999,84.87667
MOH-D2B-CMC,103,20,25.57499,29.54671,23.12529,4.185714,84.91652
MOH-D2B-CMC,104,11,26.00743,30.05386,23.28243,4.142857,80.6526
MOH-D2B-CMC,105,10,26.93987,31.68957,23.20386,1.1,72.74157
MOH-D2B-CMC,106,10,26.49642,29.761,23.861,2.5,79.6055
MOH-D3-CMC,1,22,25.89405,29.62143,23.38571,9.757143,89.11958
