Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_precipitation_sum,avg_relative_humidity_2m_mean
Western Province,Gampaha RDHS,MOH-Biyagama,61,20,27.80089,34.34286,22.89286,1.9,73.28791
Western Province,Gampaha RDHS,MOH-Biyagama,62,15,25.92083,31.4,23.13571,17.01429,87.8545
Western Province,Gampaha RDHS,MOH-Biyagama,63,20,26.73839,31.77857,22.49286,5.2,81.00887
Western Province,Gampaha RDHS,MOH-Biyagama,64,28,26.68363,31.78572,22.85714,3.085714,83.52435
Western Province,Gampaha RDHS,MOH-Biyagama,65,10,26.62947,32.12857,22.99286,7.385715,86.14759
Western Province,Gampaha RDHS,MOH-Biyagama,66,23,27.41548,32.15,23.44286,2.814286,79.75623
Western Province,Gampaha RDHS,MOH-Biyagama,67,21,26.27589,31.06429,23.32857,13.17143,88.09682
Western Province,Gampaha RDHS,MOH-Biyagama,68,20,26.15327,29.62857,23.87143,8.200001,89.08311
Western Province,Gampaha RDHS,MOH-Biyagama,69,32,27.42589,31.45714,24.05,3.885714,84.03322
Western Province,Gampaha RDHS,MOH-Biyagama,70,31,26.96488,31.07143,23.88571,7.971428,85.56703
Western Province,Gampaha RDHS,MOH-Biyagama,71,22,27.10714,31.26429,24.22143,5.2,85.41859
Western Province,Gampaha RDHS,MOH-Biyagama,72,18,27.18869,31.02143,23.96428,5.3,84.94885
Western Province,Gampaha RDHS,MOH-Biyagama,73,25,26.72589,30.09286,24.12857,13.54286,87.30558
Western Province,Gampaha RDHS,MOH-Biyagama,74,29,27.02708,30.07143,24.49286,12.82857,87.5194
Western Province,Gampaha RDHS,MOH-Biyagama,75,32,27.52054,30.16429,25.3,11.21429,84.57636
Western Province,Gampaha RDHS,MOH-Biyagama,76,25,27.03155,29.93571,24.39286,9.471429,84.87175
Western Province,Gampaha RDHS,MOH-Biyagama,77,24,25.87143,28.45714,24.03572,29.12857,89.00304
Western Province,Gampaha RDHS,MOH-Biyagama,78,18,26.72946,29.62143,24.22857,8.028571,86.44679
Western Province,Gampaha RDHS,MOH-Biyagama,79,16,26.47589,29.48571,23.92143,11.05714,87.16662
Western Province,Gampaha RDHS,MOH-Biyagama,80,14,27.26012,29.97143,24.15,5.171429,84.05201
Western Province,Gampaha RDHS,MOH-Biyagama,81,18,27.2375,29.68571,24.42857,13.31429,83.19822
Western Province,Gampaha RDHS,MOH-Biyagama,82,25,26.13869,28.36429,24.48571,25.84286,86.799
Western Province,Gampaha RDHS,MOH-Biyagama,83,21,26.18155,29.20714,23.69286,12.88571,86.22889
Western Province,Gampaha RDHS,MOH-Biyagama,84,26,26.33423,28.88571,24.29286,7.828572,86.85871
Western Province,Gampaha RDHS,MOH-Biyagama,85,10,26.16548,28.85,23.88571,7.385715,85.24564
Western Province,Gampaha RDHS,MOH-Biyagama,86,12,26.27173,29.17143,23.46428,8.028571,84.81004
Western Province,Gampaha RDHS,MOH-Biyagama,87,7,26.6997,29.98571,23.91429,3.342857,84.54446
Western Province,Gampaha RDHS,MOH-Biyagama,88,9,26.42887,29.02857,23.99286,13.12857,85.45863
Western Province,Gampaha RDHS,MOH-Biyagama,89,14,26.50238,29.5,23.58571,5.114285,85.69508
Western Province,Gampaha RDHS,MOH-Biyagama,90,23,26.83095,29.93571,24.37143,8.414286,83.98669
Western Province,Gampaha RDHS,MOH-Biyagama,91,5,25.66994,29.02143,22.97143,13.5,88.41607
Western Province,Gampaha RDHS,MOH-Biyagama,92,5,26.0378,28.92857,23.67857,14.51429,86.94624
Western Province,Gampaha RDHS,MOH-Biyagama,93,6,26.71071,30.02857,23.64286,2.828572,84.52989
Western Province,Gampaha RDHS,MOH-Biyagama,94,10,26.6256,30.91429,23.40714,5.514286,82.82511
Western Province,Gampaha RDHS,MOH-Biyagama,95,11,25.22798,28.98571,23.09286,27.97143,91.40352
Western Province,Gampaha RDHS,MOH-Biyagama,96,12,26.12798,29.13571,23.48571,8.442857,86.11145
Western Province,Gampaha RDHS,MOH-Biyagama,97,14,27.21518,30.91429,23.6,0.614286,80.83136
Western Province,Gampaha RDHS,MOH-Biyagama,98,17,25.94643,29.88571,22.75714,11.22857,85.72793
Western Province,Gampaha RDHS,MOH-Biyagama,99,13,25.60238,30.62143,23.1,10.55714,88.12045
Western Province,Gampaha RDHS,MOH-Biyagama,100,15,25.28929,29.75714,22.55714,10.28571,90.18459
Western Province,Gampaha RDHS,MOH-Biyagama,101,17,24.57976,27.32857,22.13571,50.77143,87.98179
Western Province,Gampaha RDHS,MOH-Biyagama,102,14,25.675,30.87143,22.41429,9.042857,85.7644
Western Province,Gampaha RDHS,MOH-Biyagama,103,13,25.43065,30.05,22.70714,5.128572,86.44829
Western Province,Gampaha RDHS,MOH-Biyagama,104,23,25.78393,30.20714,22.89286,7.185715,82.85705
Western Province,Gampaha RDHS,MOH-Biyagama,105,15,26.31577,31.25714,22.36429,1.114286,78.41902
Western Province,Gampaha RDHS,MOH-Biyagama,106,14,26.11667,30.1,23.2,3.6,83.94376
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,1,0,19.06155777,22.66007423,16.13150024,18.62857056,90.94449615
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,2,2,18.65947533,22.28864479,15.45292854,4.799999714,85.95616913
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,3,0,17.9347744,22.66007423,13.38150024,1.785714149,87.43723297
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,4,0,18.18358231,23.46721458,13.17435646,0.842857182,81.98608398
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,5,0,19.01275253,23.13150024,15.36007118,5.342857361,87.49326324
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,6,0,18.2919178,23.85293007,13.25292873,0.5285714269,71.11995697
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,7,0,19.82376099,24.73150253,15.36007118,2.014285803,80.5956955
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,8,1,19.5502491,24.71007156,14.79578495,2.657142878,78.20335388
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,9,0,19.62286758,24.91721535,14.78149986,1.514285803,77.92005157
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,10,0,19.62405968,25.23150063,14.64578533,1.571428537,72.73075867
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,11,0,19.79727364,25.48864365,14.44578552,1.857142806,74.39656067
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,12,0,19.58745193,24.42435837,14.97435665,4.985714436,82.98487854
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,13,0,19.80679703,24.16721535,15.78149986,3.542856932,84.21601105
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,14,0,20.24876213,24.78864479,15.94578552,3.385714293,84.77337646
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,15,0,20.11423874,24.74578667,16.05292892,11.15714359,81.44487762
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,16,0,20.50144005,24.53149986,16.09578514,3.842857122,87.57344818
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,17,0,20.80739212,25.26007271,16.17435646,2.82857132,82.49507141
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,18,0,21.23864365,25.51721382,17.18150139,4.657143116,86.2717514
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,19,0,20.98447609,24.46721458,18.30292892,13.19999981,89.74046326
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,20,0,20.34995079,23.38864326,18.0457859,15.04285622,92.70643616
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,21,0,19.55739212,20.92435837,18.72435951,57.52856827,97.37987518
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,22,0,20.59638023,22.59578514,19.24578667,17.95714378,94.33551788
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,23,0,19.8945961,22.67435837,17.88150024,5.414285183,93.90074921
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,24,0,19.98001289,22.92435837,17.75292969,1.357142806,91.5022583
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,25,0,19.55233383,22.16721535,17.85293007,7.614285469,93.70134735
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,26,0,19.41394043,22.18150139,17.01721382,7.714285851,91.62361145
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,27,0,20.02019119,22.9386425,17.78864479,2.657142639,91.22701263
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,28,0,19.51870346,22.18864441,17.2957859,3.928571463,90.92871857
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,29,0,19.47912025,21.86721611,18.18150139,4.214285851,89.47437286
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,30,0,20.0100708,22.8672142,18.01721573,3.528571606,88.2420578
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,31,0,19.79281235,22.64578629,17.89578629,6.299999714,90.89562225
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,32,0,19.60560799,23.13150024,16.91721535,5.17142868,88.62796783
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,33,0,19.58001328,22.10293007,17.89578629,14.38571358,94.46714783
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,34,0,19.13507271,21.9386425,17.13864326,5.414286137,92.08288574
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,35,0,19.08834648,21.80292892,17.34578514,4.557143211,91.31446075
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,36,1,19.23298836,21.76007271,17.78864479,5.071428776,93.30146027
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,37,0,19.65679932,22.59578514,17.69578743,2.614285707,91.64592743
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,38,0,19.04667854,22.03149986,16.91721535,2.757142782,91.13789368
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,39,0,19.43685722,22.78864479,16.83150101,5.014285564,90.11319733
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,40,0,19.26780891,23.28149986,16.28149986,4.242857456,88.75762177
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,41,0,19.05769157,21.40292931,17.63150024,10.27142906,92.961586
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,42,0,19.03030968,22.15292931,16.6172142,3.5,91.64537811
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,43,0,19.39935684,22.36721611,17.56721497,6.014286041,93.29666901
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,44,0,19.1975708,22.41721535,16.44578743,11.17142773,91.29918671
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,45,0,19.01691818,22.60293007,15.69578552,10.05714321,87.7681427
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,46,0,18.83268929,23.03149986,15.43864346,8.757143021,91.4576416
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,47,0,18.82911873,22.69578552,16.03149986,17.08571434,92.73741913
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,48,0,18.55352402,20.7600708,17.06721497,18,92.84511566
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,49,0,18.79429626,23.21721458,14.86721325,1.571428537,84.14815521
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,50,0,18.82465553,23.2243557,15.67435646,6.671428204,88.6432724
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,51,0,19.07673836,22.88864326,16.15292931,4.085713863,90.31552887
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,52,0,17.97554779,23.17435837,13.41007137,3.842857361,77.03887939
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,53,0,19.08358383,22.45650101,16.45650101,10.15000153,93.08355713
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,54,0,18.36602,22.03864,15.71721,6.714286,90.09139
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,55,0,18.67406,22.54579,15.93864,18.47143,91.14233
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,56,0,18.77704,21.66007,16.57436,13.35714,89.67798
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,57,0,18.68894,22.46721,16.02436,4.9,86.70433
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,58,0,18.74162,23.75293,14.39579,2.114286,82.58317
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,59,0,17.55858,23.5315,12.36721,1.828571,79.31403
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,60,0,18.13745,23.96721,13.21007,2.371429,75.26331
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,61,0,18.05412,24.21007,12.59579,2.257143,80.62763
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,62,0,19.3937,23.35293,16.60293,3.8,86.44096
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,63,0,18.54727,23.96007,13.91721,3.5,73.20847
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,64,0,18.80739,23.55293,15.17436,4.957143,86.94502
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,65,0,19.22942,24.3315,15.06007,6.742857,84.6215
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,66,0,19.00799,23.62436,15.00293,5.214285,88.83259
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,67,0,19.26989,23.32436,16.51721,15.42857,91.38231
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,68,0,19.29936,23.0315,16.64579,10.28571,91.97784
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,69,0,19.55263,23.97436,16.3815,6.4,90.9249
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,70,0,19.41722,23.61721,16.63864,10.34286,92.64459
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,71,0,19.63269,23.74579,16.22436,10.18571,91.52007
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,72,0,20.09311,24.87436,16.56721,4.014286,87.77958
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,73,0,19.9571,23.21721,18.31007,4.385715,91.64268
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,74,0,19.84192,22.09579,18.54579,6.271428,93.91327
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,75,0,19.57674,21.82436,18.00293,13.87143,94.50503
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,76,0,19.57495,23.53864,16.91007,2.785714,88.6405
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,77,1,18.73567,20.17436,17.77436,16.71428,95.74467
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,78,1,19.53061,22.54579,17.8315,2.528571,91.37171
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,79,0,19.49757,22.64579,17.5315,2.657143,88.72048
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,80,0,19.65233,22.91007,17.42436,1.457143,86.91309
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,81,0,19.4684,22.69579,17.80293,3.114286,90.63947
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,82,1,18.46186,19.89579,17.61007,22.97143,96.31859
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,83,2,18.87882,22.0315,16.74579,7,88.87202
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,84,0,19.35174,22.60293,16.96721,3.571429,89.20851
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,85,0,18.61364,22.16007,16.2815,2.328571,90.04105
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,86,1,18.39221,20.87436,16.82436,6.642857,90.82745
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,87,0,19.56364,24.16722,15.60293,0.971429,81.38488
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,88,0,19.0693,21.96007,17.51007,5.5,92.25198
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,89,0,19.21424,23.46721,15.98864,5.385715,85.99241
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,90,1,19.14608,23.09579,16.74579,1.471429,88.98076
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,91,0,19.14013,21.99579,17.33864,3.414286,92.04195
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,92,0,18.79162,21.47436,17.32436,9.457144,92.73748
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,93,0,19.07347,23.21721,15.75293,5.514286,83.12998
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,94,0,18.86424,23.23864,15.60293,11.07143,89.38908
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,95,0,18.89638,22.4315,16.7815,23.32857,94.27767
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,96,0,18.55382,21.28864,16.72436,2.814286,89.57523
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,97,1,19.33031,24.43864,14.98864,0.685714,81.59236
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,98,0,18.77882,22.7815,15.62436,4.928571,88.92516
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,99,0,18.57079,22.41007,16.06721,14.64286,93.01274
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,100,1,18.47346,21.78864,16.23864,22.71428,93.2807
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,101,0,17.93567,21.45293,15.12436,36.95714,86.99638
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,102,0,18.15501,22.71007,14.41007,5.214286,89.8288
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,103,0,18.32823,22.09579,15.2315,7.92857,89.4601
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,104,0,18.62138,22.28864,15.4815,3.342857,89.1907
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,105,0,17.88894,22.02436,13.97436,4.4,89.93578
Central Province,Nuwara Eliya RDHS,MOH-Bogawanthalawa,106,0,19.03567,23.2315,16.3815,1.2,89.4725
Southern Province,Galle RDHS,MOH-Bope Poddala,1,3,25.58392715,29.20714188,23.19999886,17.12857246,89.62740326
Southern Province,Galle RDHS,MOH-Bope Poddala,2,13,25.43928528,28.72142982,22.89999962,9.885714531,87.92220306
Southern Province,Galle RDHS,MOH-Bope Poddala,3,13,25.54791641,29.89999962,22.02142715,1.87142849,83.1113205
Southern Province,Galle RDHS,MOH-Bope Poddala,4,4,26.13750076,30.37857056,22.6785717,1.142857194,80.29164124
Southern Province,Galle RDHS,MOH-Bope Poddala,5,14,26.35000038,30.44999886,23.47857285,4.742857456,85.27583313
Southern Province,Galle RDHS,MOH-Bope Poddala,6,7,26.4720211,31.80000114,22.33571434,0.9000000358,77.99762726
Southern Province,Galle RDHS,MOH-Bope Poddala,7,1,26.91160774,32.19285965,23.3571434,4.885714531,81.17176819
Southern Province,Galle RDHS,MOH-Bope Poddala,8,8,27.54226303,32.69285965,23.7857151,1.800000072,77.99546051
Southern Province,Galle RDHS,MOH-Bope Poddala,9,2,27.58958244,32.92142868,23.62142944,1.95714283,77.11554718
Southern Province,Galle RDHS,MOH-Bope Poddala,10,1,27.12202454,31.31428528,23.58571434,1.328571439,79.92816925
Southern Province,Galle RDHS,MOH-Bope Poddala,11,1,27.71845436,32.42856979,23.70714188,1.828571439,75.2069931
Southern Province,Galle RDHS,MOH-Bope Poddala,12,2,27.35952568,32.58571625,23.85000038,5.928571224,78.68471527
Southern Province,Galle RDHS,MOH-Bope Poddala,13,1,27.40714073,31.54999924,24.30000114,6.457142353,82.79958344
Southern Province,Galle RDHS,MOH-Bope Poddala,14,3,27.39821434,30.7857151,24.74285698,5.357142925,85.06703186
Southern Province,Galle RDHS,MOH-Bope Poddala,15,1,27.38571548,32.07143021,24.33571434,11.01428509,82.20988464
Southern Province,Galle RDHS,MOH-Bope Poddala,16,5,27.71845436,31.05714226,24.72142982,4.614285469,84.49518585
Southern Province,Galle RDHS,MOH-Bope Poddala,17,4,27.8979187,31.12142944,25.12857246,6.914286137,85.62866974
Southern Province,Galle RDHS,MOH-Bope Poddala,18,1,27.97202492,31.06428528,25.37857056,5.357142925,86.59275055
Southern Province,Galle RDHS,MOH-Bope Poddala,19,1,27.49642944,30.37142944,25.09285545,11.21428585,87.95921326
Southern Province,Galle RDHS,MOH-Bope Poddala,20,2,26.7729187,29.35000038,24.90714455,18.32857132,89.0748291
Southern Province,Galle RDHS,MOH-Bope Poddala,21,0,27,28.97857285,25.23571396,34.84285736,87.26629639
Southern Province,Galle RDHS,MOH-Bope Poddala,22,3,26.94315529,28.97142982,25,33.51428604,88.17563629
Southern Province,Galle RDHS,MOH-Bope Poddala,23,5,27.03839302,29.16428566,24.99285698,7.171428204,84.55179596
Southern Province,Galle RDHS,MOH-Bope Poddala,24,1,27.50297737,29.5,25.61428642,5.671428204,82.81702423
Southern Province,Galle RDHS,MOH-Bope Poddala,25,1,26.83095169,29.2142849,24.84285545,15,85.40431976
Southern Province,Galle RDHS,MOH-Bope Poddala,26,2,26.77202415,28.97142982,24.87857056,10.21428585,85.80151367
Southern Province,Galle RDHS,MOH-Bope Poddala,27,5,26.74047661,28.9642849,24.81428528,9.328570366,86.43367767
Southern Province,Galle RDHS,MOH-Bope Poddala,28,2,27.05654716,29.13571358,25.30000114,5.971428394,83.35149384
Southern Province,Galle RDHS,MOH-Bope Poddala,29,3,27.13958549,29.13571358,25.47857285,4.257142544,84.99701691
Southern Province,Galle RDHS,MOH-Bope Poddala,30,2,27.45476151,29.55714226,25.6071434,8.54285717,84.17363739
Southern Province,Galle RDHS,MOH-Bope Poddala,31,4,26.51249886,28.9285717,24.44285583,12.19999981,87.27800751
Southern Province,Galle RDHS,MOH-Bope Poddala,32,3,26.98988152,29.02857018,25.25,4.971428394,82.81260681
Southern Province,Galle RDHS,MOH-Bope Poddala,33,0,26.12767982,28,24.51428604,18.04285622,87.87569427
Southern Province,Galle RDHS,MOH-Bope Poddala,34,2,26.36488152,28.4285717,24.61428642,14.9285717,85.89519501
Southern Province,Galle RDHS,MOH-Bope Poddala,35,2,26.67708206,28.8928566,24.82857132,15.24285698,83.01426697
Southern Province,Galle RDHS,MOH-Bope Poddala,36,2,26.84523582,28.85000038,25.22142982,14.11428547,84.37625885
Southern Province,Galle RDHS,MOH-Bope Poddala,37,0,26.8258934,28.94285774,24.44999886,9.214285851,84.50231934
Southern Province,Galle RDHS,MOH-Bope Poddala,38,1,26.51904678,28.72857285,24.45714188,8.95714283,84.89533997
Southern Province,Galle RDHS,MOH-Bope Poddala,39,4,26.62589455,29.33571434,24.29285812,7.757143497,85.38726807
